,1,2,3,4,5,difficulty
1319,e,a,v,e,s,0.5223134576489724
1320,e,b,b,e,d,0.9684093667177067
1321,e,b,o,n,y,0.9260103541711362
1322,e,b,o,o,k,0.43160415780512806
1323,e,c,h,o,s,0.8611791754877215
1324,e,c,l,a,t,0.7063079004447684
1325,e,d,e,m,a,0.9824204853378457
1326,e,d,g,e,d,0.5738973674791363
1327,e,d,g,e,r,0.36574391636517467
1328,e,d,g,e,s,0.8026208921619727
1329,e,d,i,c,t,0.15026749174799447
1330,e,d,i,f,y,0.5186394406724126
1331,e,d,i,t,s,0.6257701823597033
1332,e,e,j,i,t,0.4622811919432924
1333,e,e,r,i,e,0.4640893074788923
1334,e,g,g,e,d,0.9420487894859577
1335,e,g,r,e,t,0.9533583012411866
1336,e,i,d,e,r,0.3109924232348179
1337,e,i,d,o,s,0.4923434310013961
1338,e,i,g,h,t,0.013359546792069299
1339,e,j,e,c,t,0.8740381644936345
1340,e,j,i,d,o,0.4902521414544809
1341,e,l,a,n,d,0.9728655154198199
1342,e,l,b,o,w,0.8630621024618321
1343,e,l,d,e,r,0.38582899524427283
1344,e,l,e,c,t,0.21004004488103056
1345,e,l,e,g,y,0.2431611638586928
1346,e,l,i,d,e,0.877718652577477
1347,e,l,i,t,e,0.5654167534323261
1348,e,l,o,p,e,0.3302882764582633
1349,e,l,u,d,e,0.7242488764314226
1350,e,l,u,t,e,0.5516365094704805
1351,e,l,v,e,n,0.5265381781117504
1352,e,l,v,e,s,0.9904009310430769
1353,e,m,a,i,l,0.3638910610502839
1354,e,m,b,e,d,0.6126332941281658
1355,e,m,b,e,r,0.938908816977343
1356,e,m,c,e,e,0.2004621146175728
1357,e,m,e,r,y,0.5616278252698583
1358,e,m,i,r,s,0.40097287326090914
1359,e,m,i,t,s,0.8330133708222065
1360,e,m,o,t,e,0.5939487019806168
1361,e,m,p,t,y,0.12018186388802088
1362,e,n,a,c,t,0.3065013228919925
1363,e,n,d,e,d,0.6194908271428635
1364,e,n,d,o,w,0.34731742206963356
1365,e,n,e,m,a,0.7141053960672017
1366,e,n,e,m,y,0.5892770654154009
1367,e,n,j,o,y,0.845782256862923
1368,e,n,n,u,i,0.6419847147961945
1369,e,n,o,k,i,0.22197460782958267
1370,e,n,r,o,l,0.8915180008012358
1371,e,n,s,u,e,0.6327334420871583
1372,e,n,t,e,r,0.6849714543691089
1373,e,n,t,r,y,0.03116203627073799
1374,e,n,v,o,y,0.30390991449161375
1375,e,o,s,i,n,0.06412055669401051
1376,e,p,i,c,s,0.6973276927076235
1377,e,p,o,c,h,0.5630027610355551
1378,e,p,o,x,y,0.8715642742570777
1379,e,q,u,a,l,0.5022770322712679
1380,e,q,u,i,p,0.5923257186597569
1381,e,r,a,s,e,0.09193950309517074
1382,e,r,e,c,t,0.2496942498981859
1383,e,r,g,o,t,0.10836032097363191
1384,e,r,o,d,e,0.3811837027877911
1385,e,r,r,e,d,0.8639875635526255
1386,e,r,r,o,r,0.7730190338190585
1387,e,r,u,p,t,0.007839180300201365
1388,e,s,s,a,y,0.8359128282388748
1389,e,t,h,e,r,0.22821882787797199
1390,e,t,h,i,c,0.029810852795985054
1391,e,t,h,o,s,0.8909430949294751
1392,e,t,h,y,l,0.47619406980637546
1393,e,t,u,d,e,0.7551325677339075
1394,e,u,r,o,s,0.8743010630793332
1395,e,v,a,d,e,0.3154529791002616
1396,e,v,e,n,s,0.03629311367885135
1397,e,v,e,n,t,0.7131470322105139
1398,e,v,e,r,y,0.48920630406146903
1399,e,v,i,c,t,0.07740409165818918
1400,e,v,i,l,s,0.9474308112087705
1401,e,v,o,k,e,0.7852260291018779
1402,e,w,e,r,s,0.9808165083148824
1403,e,x,a,c,t,0.3774465050069967
1404,e,x,a,l,t,0.1919472355910633
1405,e,x,a,m,s,0.10687855470016616
1406,e,x,c,e,l,0.5604633152435112
1407,e,x,e,c,s,0.6625600909350783
1408,e,x,e,r,t,0.1245119483869056
1409,e,x,i,l,e,0.27064102207849494
1410,e,x,i,s,t,0.6560162215600629
1411,e,x,i,t,s,0.11909326161934752
1412,e,x,p,a,t,0.1669042259041169
1413,e,x,p,e,l,0.15698919820866586
1414,e,x,p,o,s,0.4083072202841109
1415,e,x,t,o,l,0.05220548373524192
1416,e,x,t,r,a,0.6875402175715392
1417,e,x,u,d,e,0.6881038637039676
1418,e,x,u,l,t,0.8913250358339798
1419,e,x,u,r,b,0.7215737162602919
1420,e,y,i,n,g,0.7723769542060012
1421,e,y,r,i,e,0.22474606931102026
1422,f,a,b,l,e,0.5538384487807693
1423,f,a,c,e,d,0.08003625233525369
1424,f,a,c,e,r,0.6576519732406555
1425,f,a,c,e,s,0.518793916533982
1426,f,a,c,e,t,0.6501940064010817
1427,f,a,c,i,a,0.5172458817487265
1428,f,a,c,t,s,0.8754455064086738
1429,f,a,d,e,d,0.9141195771625804
1430,f,a,d,e,r,0.7744592382108493
1431,f,a,d,e,s,0.872129792771448
1432,f,a,e,r,y,0.6447621674225091
1433,f,a,i,l,s,0.2912042891255724
1434,f,a,i,n,t,0.2686232513235104
1435,f,a,i,r,s,0.687642057030375
1436,f,a,i,r,y,0.1710966480080024
1437,f,a,i,t,h,0.49119347750575826
1438,f,a,k,e,d,0.24353949764434757
1439,f,a,k,e,r,0.6351084145119215
1440,f,a,k,e,s,0.3971521586020246
1441,f,a,k,i,e,0.01860985015307448
1442,f,a,k,i,r,0.881885477892819
1443,f,a,l,l,s,0.7179384059857166
1444,f,a,m,e,d,0.4565675080779399
1445,f,a,n,c,y,0.7019668823284627
1446,f,a,n,g,s,0.16056611471446647
1447,f,a,n,n,y,0.6968009217854751
1448,f,a,r,c,e,0.2968962355536643
1449,f,a,r,e,d,0.7058412682210211
1450,f,a,r,e,s,0.5417983542569156
1451,f,a,r,m,s,0.9472856897869257
1452,f,a,r,t,s,0.6370355759697883
1453,f,a,s,t,s,0.1405696965246943
1454,f,a,t,a,l,0.11716984550881837
1455,f,a,t,e,d,0.511107503812347
1456,f,a,t,e,s,0.17354857580191763
1457,f,a,t,s,o,0.4670020631197015
1458,f,a,t,t,y,0.003058489126148256
1459,f,a,t,w,a,0.5626626846386868
1460,f,a,u,l,t,0.303027162198203
1461,f,a,u,n,a,0.05301851157055726
1462,f,a,u,n,s,0.3860219262970901
1463,f,a,v,a,s,0.3939304754604773
1464,f,a,v,e,s,0.0778742334985787
1465,f,a,v,o,r,0.9198468463448718
1466,f,a,w,n,s,0.35576505577970874
1467,f,a,x,e,d,0.7993296222672409
1468,f,a,x,e,s,0.8000218743074373
1469,f,a,z,e,d,0.8395731247134457
1470,f,a,z,e,s,0.29913388606489744
1471,f,e,a,r,s,0.45234491469126614
1472,f,e,a,s,t,0.2524042667793843
1473,f,e,a,t,s,0.8737608593076935
1474,f,e,c,a,l,0.06318842784257017
1475,f,e,c,e,s,0.35996383350999683
1476,f,e,e,d,s,0.7025452085477417
1477,f,e,e,l,s,0.3396141371872039
1478,f,e,i,g,n,0.23904812038381407
1479,f,e,i,n,t,0.3902607916357752
1480,f,e,l,l,a,0.7266195894333427
1481,f,e,l,l,s,0.4824229640980867
1482,f,e,l,o,n,0.24271196067393552
1483,f,e,l,t,s,0.22960010800664554
1484,f,e,m,m,e,0.897438087623354
1485,f,e,m,u,r,0.23784693189645834
1486,f,e,n,c,e,0.6704816008750724
1487,f,e,n,d,s,0.9546482891919457
1488,f,e,r,a,l,0.7182285031491649
1489,f,e,r,i,a,0.48052385702076406
1490,f,e,r,n,s,0.01948777462830964
1491,f,e,r,n,y,0.10495178951144646
1492,f,e,r,r,y,0.13479805822374058
1493,f,e,s,t,s,0.25855234486582135
1494,f,e,t,a,l,0.6657812464244109
1495,f,e,t,c,h,0.744000186826149
1496,f,e,t,e,d,0.6298271505634138
1497,f,e,t,e,s,0.8259936607209907
1498,f,e,t,i,d,0.5834006160757554
1499,f,e,t,u,s,0.5722023132765024
1500,f,e,u,d,s,0.5646729086249551
1501,f,e,v,e,r,0.19456511914516716
1502,f,e,w,e,r,0.2297094354622211
1503,f,i,a,t,s,0.1331643540342452
1504,f,i,b,e,r,0.30426383807314694
1505,f,i,b,r,e,0.9999990369558512
1506,f,i,c,h,e,0.013282388104788323
1507,f,i,c,u,s,0.36956057002274634
1508,f,i,e,f,s,0.9679577981827754
1509,f,i,e,l,d,0.4080898572351269
1510,f,i,e,n,d,0.08138346182413114
1511,f,i,e,r,y,0.9659466975066469
1512,f,i,f,e,s,0.3501007732130875
1513,f,i,f,t,h,0.22737933524227105
1514,f,i,f,t,y,0.29537211804493435
1515,f,i,g,h,t,0.792579812531954
1516,f,i,l,c,h,0.5489100503054802
1517,f,i,l,e,d,0.36427739229957
1518,f,i,l,e,r,0.7891347905738723
1519,f,i,l,e,s,0.302359141531113
1520,f,i,l,e,t,0.9396728761503564
1521,f,i,l,l,s,0.7004427527882578
1522,f,i,l,l,y,0.4933790382059201
1523,f,i,l,m,s,0.6578606246076104
1524,f,i,l,m,y,0.9413061137156338
1525,f,i,l,t,h,0.9119064496803437
1526,f,i,n,a,l,0.5339547941493391
1527,f,i,n,c,a,0.7746177444182061
1528,f,i,n,c,h,0.5909810457897721
1529,f,i,n,d,s,0.10523715827262647
1530,f,i,n,e,d,0.2891277701218373
1531,f,i,n,e,r,0.7606179927117095
1532,f,i,n,e,s,0.013361615267901916
1533,f,i,n,i,s,0.9273603337639643
1534,f,i,n,k,s,0.3904289560471643
1535,f,i,o,r,d,0.752111962775409
1536,f,i,r,e,d,0.8339546131288619
1537,f,i,r,e,s,0.30018895391810896
1538,f,i,r,m,s,0.7196070970777155
1539,f,i,r,s,t,0.1230492154557723
1540,f,i,s,h,y,0.6484934222787945
1541,f,i,s,t,s,0.28415411008437463
1542,f,i,t,l,y,0.7469586183085635
1543,f,i,v,e,r,0.5459464854459463
1544,f,i,v,e,s,0.16861936575063174
1545,f,i,x,e,d,0.12411945654709422
1546,f,i,x,e,r,0.9211201124644729
1547,f,i,x,e,s,0.5429288454800293
1548,f,i,z,z,y,0.5253922822746254
1549,f,j,o,r,d,0.8716481286374481
1550,f,l,a,c,k,0.2299325319466553
1551,f,l,a,g,s,0.6882822090382636
1552,f,l,a,i,l,0.7483627365499532
1553,f,l,a,i,r,0.2686247334934653
1554,f,l,a,k,e,0.06373395815550897
1555,f,l,a,k,y,0.24957673109416767
1556,f,l,a,m,e,0.35161912673172735
1557,f,l,a,n,k,0.9124003173483923
1558,f,l,a,n,s,0.7132703558855115
1559,f,l,a,p,s,0.5503166924263331
1560,f,l,a,r,e,0.2872761782130312
1561,f,l,a,s,h,0.48613853565685283
1562,f,l,a,s,k,0.7206093292896174
1563,f,l,a,t,s,0.4500520918756007
1564,f,l,a,w,s,0.9607840707781987
1565,f,l,a,y,s,0.18159266976229738
1566,f,l,e,a,s,0.6827958547602441
1567,f,l,e,c,k,0.6750224006921999
1568,f,l,e,e,s,0.9386631970327588
1569,f,l,e,e,t,0.07563626574637372
1570,f,l,e,s,h,0.7141574425993528
1571,f,l,i,c,k,0.6964301929663377
1572,f,l,i,e,r,0.2264132320610216
1573,f,l,i,e,s,0.04484816240495593
1574,f,l,i,n,g,0.8123367684246914
1575,f,l,o,a,t,0.9930332875067931
1576,f,l,o,o,d,0.6098599575884143
1577,f,l,o,o,r,0.20599047037041085
1578,f,l,o,u,r,0.1886719855403105
1579,f,l,o,w,n,0.17776137976516693
1580,f,l,o,w,s,0.3334672137103373
1581,f,l,u,i,d,0.8449673056357813
1582,f,l,y,e,r,0.532906976634019
1583,f,o,c,a,l,0.571434226845938
1584,f,o,c,u,s,0.621186007008736
1585,f,o,l,k,s,0.1651527887895552
1586,f,o,n,t,s,0.136035439448834
1587,f,o,o,d,s,0.0735925189780684
1588,f,o,r,c,e,0.842284912334036
1589,f,o,r,m,s,0.019637585086384135
1590,f,o,r,t,h,0.5663461578425131
1591,f,o,r,t,y,0.5138609269970842
1592,f,o,r,u,m,0.590018569850623
1593,f,o,u,n,d,0.0522796431564313
1594,f,r,a,m,e,0.934731305508431
1595,f,r,a,u,d,0.415517058020057
1596,f,r,e,s,h,0.5019314124031673
1597,f,r,i,e,d,0.9525385342077871
1598,f,r,i,e,s,0.008387372835494511
1599,f,r,o,n,t,0.570998406251495
1600,f,r,o,s,t,0.2911856758894671
1601,f,r,u,i,t,0.1134696178224387
1602,f,u,e,l,s,0.2264359320963436
1603,f,u,l,l,y,0.3462467077050234
1604,f,u,n,d,s,0.4332533141404694
1605,f,u,n,n,y,0.056186474181892154
1606,g,a,i,n,s,0.945722570558951
1607,g,a,m,e,s,0.561699849725886
1608,g,a,m,m,a,0.527634358248011
1609,g,a,s,e,s,0.10245753783736633
1610,g,a,t,e,s,0.5299378622898323
1611,g,a,u,g,e,0.9436983950855017
1612,g,e,a,r,s,0.16600333293272085
1613,g,e,n,e,s,0.4914522755203313
1614,g,e,n,r,e,0.5519126114111994
1615,g,h,o,s,t,0.4631739420173522
1616,g,i,a,n,t,0.6234183697775325
1617,g,i,f,t,s,0.5888095898245181
1618,g,i,r,l,s,0.6999412952880688
1619,g,i,v,e,n,0.5315068023797503
1620,g,i,v,e,s,0.48790396349506227
1621,g,l,a,n,d,0.581916491767992
1622,g,l,a,s,s,0.5349505917574618
1623,g,l,o,b,e,0.5301760404558686
1624,g,l,o,r,y,0.3225800030861995
1625,g,l,o,s,s,0.69975442008161
1626,g,l,o,v,e,0.7187505916974981
1627,g,l,u,e,d,0.8138019103246776
1628,g,o,a,l,s,0.19866112251615808
1629,g,o,a,t,s,0.6177693971847945
1630,g,o,i,n,g,0.8730962715241869
1631,g,o,o,d,s,0.45002576544126727
1632,g,r,a,c,e,0.07384935451000973
1633,g,r,a,d,e,0.33267019795834907
1634,g,r,a,i,n,0.6642858736284755
1635,g,r,a,m,s,0.9003212813429423
1636,g,r,a,n,d,0.1934411685707046
1637,g,r,a,n,t,0.6054667371363203
1638,g,r,a,p,e,0.24696958700549598
1639,g,r,a,p,h,0.7333126917941032
1640,g,r,a,s,p,0.5815510793614925
1641,g,r,a,s,s,0.4806075259016984
1642,g,r,a,v,e,0.758382579794155
1643,g,r,e,a,t,0.24518640890486365
1644,g,r,e,e,k,0.14937047255615932
1645,g,r,e,e,n,0.3744837416800877
1646,g,r,e,e,t,0.7690934862329561
1647,g,r,i,e,f,0.19217712943138998
1648,g,r,i,l,l,0.28422301255850124
1649,g,r,i,n,d,0.599309577709749
1650,g,r,i,p,s,0.2223359608819585
1651,g,r,o,s,s,0.5383852657024368
1652,g,r,o,u,p,0.10118964159745036
1653,g,r,o,v,e,0.5641701663190284
1654,g,r,o,w,n,0.29382422007954523
1655,g,r,o,w,s,0.890010892924023
1656,g,u,a,r,d,0.9649220362119986
1657,g,u,e,s,s,0.08268290714338489
1658,g,u,e,s,t,0.15704252531142182
1659,g,u,i,d,e,0.7809455092390774
1660,g,u,i,l,d,0.04365765065099392
1661,g,u,i,l,t,0.7509443834259687
1662,h,a,b,i,t,0.7091708698017892
1663,h,a,i,r,s,0.9301858901565316
1664,h,a,l,l,s,0.17353824740555512
1665,h,a,n,d,s,0.2044949917640546
1666,h,a,n,d,y,0.06913834401992525
1667,h,a,n,g,s,0.08267610258537017
1668,h,a,p,p,y,0.4299235390210242
1669,h,a,r,s,h,0.2120222841282262
1670,h,a,t,e,d,0.7834201283880888
1671,h,a,t,e,s,0.07185710788305066
1672,h,a,v,e,n,0.3603833936119467
1673,h,a,w,k,s,0.151371918430533
1674,h,e,a,d,s,0.1300325672383279
1675,h,e,a,r,d,0.614846328200573
1676,h,e,a,r,t,0.4288933000581473
1677,h,e,a,v,y,0.32895753672039796
1678,h,e,d,g,e,0.7624836354807752
1679,h,e,e,l,s,0.26191019632023305
1680,h,e,l,l,o,0.6895184558340697
1681,h,e,l,p,s,0.8179865838721964
1682,h,e,n,c,e,0.5482392400511743
1683,h,e,r,b,s,0.9881642530186397
1684,h,i,g,h,s,0.5404798959158966
1685,h,i,l,l,s,0.09219534007889374
1686,h,i,n,t,s,0.04998004376293208
1687,h,i,r,e,d,0.5597307411461535
1688,h,o,b,b,y,0.8427395391990082
1689,h,o,l,d,s,0.24423159903402136
1690,h,o,l,e,s,0.5654335318511455
1691,h,o,l,l,y,0.5823395687379846
1692,h,o,m,e,s,0.05629833175157695
1693,h,o,n,e,y,0.9284864809374668
1694,h,o,n,o,r,0.5444671501087552
1695,h,o,o,k,s,0.10567509532524288
1696,h,o,p,e,d,0.6604959037711511
1697,h,o,p,e,s,0.995564047945951
1698,h,o,r,n,s,0.538968911546015
1699,h,o,r,s,e,0.5895695657349895
1700,h,o,s,t,s,0.6121346104221502
1701,h,o,t,e,l,0.7921472862244547
1702,h,o,u,r,s,0.9109958235011502
1703,h,o,u,s,e,0.1325777897377285
1704,h,o,v,e,r,0.22955786145686796
1705,h,u,m,a,n,0.3972991188912326
1706,h,u,m,o,r,0.9783016114839782
1707,h,u,r,t,s,0.4517603134480238
1708,i,c,o,n,s,0.49692930573408367
1709,i,d,e,a,l,0.2704717492139097
1710,i,d,e,a,s,0.40463946381241034
1711,i,d,i,o,t,0.5235300446271786
1712,i,m,a,g,e,0.8382554828098714
1713,i,m,p,l,y,0.23270972255901257
1714,i,n,b,o,x,0.055952347457248974
1715,i,n,c,u,r,0.2907287146421037
1716,i,n,d,e,x,0.41695504009140505
1717,i,n,d,i,e,0.06182034270048653
1718,i,n,n,e,r,0.09259025309128754
1719,i,n,p,u,t,0.8554814444851276
1720,i,n,t,r,o,0.05145729506810892
1721,i,s,s,u,e,0.1855989657152216
1722,i,t,e,m,s,0.2648546154526009
1723,j,e,a,n,s,0.46932939670923124
1724,j,e,l,l,y,0.5449147916485007
1725,j,e,w,e,l,0.8511936904498703
1726,j,o,i,n,s,0.4570714458905184
1727,j,o,i,n,t,0.3034849351482223
1728,j,o,k,e,s,0.1901185755986241
1729,j,u,d,g,e,0.6897150106090225
1730,j,u,i,c,e,0.5743532870803374
1731,j,u,i,c,y,0.3987034841519477
1732,j,u,m,p,s,0.302940060638639
1733,k,e,e,p,s,0.9676326715375887
1734,k,i,c,k,s,0.7346765076232622
1735,k,i,l,l,s,0.9033924451551983
1736,k,i,n,d,a,0.5317501129272212
1737,k,i,n,d,s,0.3960325753685987
1738,k,i,n,g,s,0.3174933400064107
1739,k,n,e,e,s,0.6759457458717307
1740,k,n,i,f,e,0.94272196670474
1741,k,n,o,c,k,0.6220567069418549
1742,k,n,o,t,s,0.32259343911242255
1743,k,n,o,w,n,0.6089501369384824
1744,k,n,o,w,s,0.030694277755704436
1745,l,a,b,e,l,0.8340017753094222
1746,l,a,b,o,r,0.7201197483508368
1747,l,a,c,k,s,0.46194070228019646
1748,l,a,k,e,s,0.6649246366311236
1749,l,a,m,p,s,0.4941831317664285
1750,l,a,n,d,s,0.38146369225754484
1751,l,a,n,e,s,0.97177941169986
1752,l,a,r,g,e,0.94198025108135
1753,l,a,s,e,r,0.4440257709096216
1754,l,a,s,t,s,0.21346470040711096
1755,l,a,t,e,r,0.022193262157714666
1756,l,a,u,g,h,0.9098520443802197
1757,l,a,y,e,r,0.5153124993539165
1758,l,e,a,d,s,0.16515301355143674
1759,l,e,a,k,s,0.9104697196009318
1760,l,e,a,r,n,0.7168768780095911
1761,l,e,a,s,e,0.1106107549565678
1762,l,e,a,s,t,0.05128633250946191
1763,l,e,a,v,e,0.6070977317841574
1764,l,e,g,a,l,0.23564602476467322
1765,l,e,m,o,n,0.6416692249941844
1766,l,e,v,e,l,0.01893547627408687
1767,l,e,v,e,r,0.6615527525087833
1768,l,i,g,h,t,0.5593549072725533
1769,l,i,k,e,d,0.559598569686361
1770,l,i,k,e,s,0.2887530907790167
1771,l,i,m,b,s,0.7102104505163187
1772,l,i,m,i,t,0.5644449681004411
1773,l,i,n,e,d,0.28074079035141886
1774,l,i,n,e,n,0.9685511675152371
1775,l,i,n,e,r,0.6742695284351602
1776,l,i,n,e,s,0.5639732890618401
1777,l,i,n,k,s,0.5668376341072683
1778,l,i,o,n,s,0.4529735642942466
1779,l,i,s,t,s,0.9341280067222036
1780,l,i,v,e,d,0.591280717042111
1781,l,i,v,e,r,0.36648629842957914
1782,l,i,v,e,s,0.799697683526298
1783,l,o,a,d,s,0.43680776616394046
1784,l,o,a,n,s,0.9795645732833532
1785,l,o,b,b,y,0.7357402562235088
1786,l,o,c,a,l,0.8278073775689198
1787,l,o,c,k,s,0.4194819548700811
1788,l,o,d,g,e,0.15111482689085232
1789,l,o,g,i,c,0.03521194281960027
1790,l,o,g,o,s,0.9696257604165315
1791,l,o,o,k,s,0.9730102554637261
1792,l,o,o,p,s,0.1466059082230864
1793,l,o,o,s,e,0.8510094503517249
1794,l,o,r,d,s,0.6148353097826416
1795,l,o,s,e,s,0.5811033941964112
1796,l,o,v,e,d,0.1439268663013612
1797,l,o,v,e,r,0.8598332697988945
1798,l,o,v,e,s,0.05507555849007073
1799,l,o,w,e,r,0.30909381852201645
1800,l,o,y,a,l,0.27051463709123125
1801,l,u,c,k,y,0.9343191010623529
1802,l,u,n,a,r,0.8285535299776299
1803,l,u,n,c,h,0.24408623646676686
1804,l,u,n,g,s,0.5830033285104758
1805,l,y,i,n,g,0.8143979525907236
1806,m,a,c,r,o,0.8632327341439138
1807,m,a,g,i,c,0.4202007441826707
1808,m,a,j,o,r,0.7184324740264397
1809,m,a,k,e,r,0.02117150534671919
1810,m,a,k,e,s,0.5040367529827461
1811,m,a,l,e,s,0.15327332549092332
1812,m,a,p,l,e,0.15332964957769324
1813,m,a,r,c,h,0.11926719298310495
1814,m,a,r,k,s,0.5469812073398437
1815,m,a,r,r,y,0.7536424956573895
1816,m,a,s,k,s,0.15573277967341448
1817,m,a,t,c,h,0.4423190059257208
1818,m,a,t,e,s,0.3318638618831783
1819,m,a,t,h,s,0.45213939431268846
1820,m,a,t,t,e,0.24234890663111364
1821,m,a,y,b,e,0.813127832322039
1822,m,a,y,o,r,0.9365057685268731
1823,m,e,a,l,s,0.8251274898213664
1824,m,e,a,n,s,0.6860897481559521
1825,m,e,a,n,t,0.0015600086535878521
1826,m,e,a,t,s,0.8041307049242411
1827,m,e,d,a,l,0.7681155277634949
1828,m,e,d,i,a,0.7680899461288572
1829,m,e,e,t,s,0.09926182957940544
1830,m,e,l,e,e,0.15580590917277637
1831,m,e,n,u,s,0.9288206781006794
1832,m,e,r,c,y,0.22008083277663681
1833,m,e,r,g,e,0.9879364221709249
1834,m,e,r,i,t,0.9439876947773325
1835,m,e,r,r,y,0.17494704747101697
1836,m,e,s,s,y,0.3550249189703577
1837,m,e,t,a,l,0.48548611295314437
1838,m,e,t,e,r,0.0604447361178404
1839,m,e,t,r,o,0.3438774853713682
1840,m,i,c,r,o,0.7729976197562607
1841,m,i,d,s,t,0.532248921928732
1842,m,i,g,h,t,0.6226852821425816
1843,m,i,l,e,s,0.22792494311786826
1844,m,i,n,d,s,0.2671981347017993
1845,m,i,n,e,s,0.36958685608135544
1846,m,i,n,o,r,0.24040990969989073
1847,m,i,n,u,s,0.4258476033220896
1848,m,i,x,e,d,0.44453618200357903
1849,m,i,x,e,r,0.8018861774352685
1850,m,i,x,e,s,0.0952561457101494
1851,m,o,d,e,l,0.5284309867073202
1852,m,o,d,e,m,0.5600612165191988
1853,m,o,d,e,s,0.3577784462032614
1854,m,o,i,s,t,0.4784794090560912
1855,m,o,n,e,y,0.6269492163840278
1856,m,o,n,t,h,0.6392123472347018
1857,m,o,r,a,l,0.29685795072786036
1858,m,o,t,o,r,0.021787866287505953
1859,m,o,u,n,t,0.4457615091313253
1860,m,o,u,s,e,0.5198125924147035
1861,m,o,u,t,h,0.2934137070110101
1862,m,o,v,e,d,0.8334415045851439
1863,m,o,v,e,s,0.6256936595450474
1864,m,o,v,i,e,0.41590860517554085
1865,m,u,s,i,c,0.3534619301338885
1866,m,y,t,h,s,0.04910884070838817
1867,n,a,i,l,s,0.9075872282532594
1868,n,a,k,e,d,0.48750766132380996
1869,n,a,m,e,d,0.7479856501393073
1870,n,a,m,e,s,0.2815905993544595
1871,n,a,s,a,l,0.9502974835826138
1872,n,a,s,t,y,0.5260800086702327
1873,n,a,v,a,l,0.807173031122515
1874,n,e,e,d,s,0.2009641162894561
1875,n,e,r,v,e,0.5445026465756718
1876,n,e,v,e,r,0.4043445200970297
1877,n,e,w,e,r,0.1771910693885579
1878,n,e,w,l,y,0.07181455601870634
1879,n,e,x,u,s,0.38724806944533285
1880,n,i,c,e,r,0.16620447461383447
1881,n,i,c,h,e,0.6924022271667113
1882,n,i,g,h,t,0.38755026892554434
1883,n,i,n,j,a,0.3887420180462864
1884,n,i,n,t,h,0.09912131431423432
1885,n,o,b,l,e,0.828852161262583
1886,n,o,d,e,s,0.5619609924065301
1887,n,o,i,s,e,0.9920857140700146
1888,n,o,i,s,y,0.9047171336890854
1889,n,o,r,m,s,0.7131089408729671
1890,n,o,r,t,h,0.03805810852595082
1891,n,o,t,c,h,0.09523170034866868
1892,n,o,t,e,d,0.08616686864944689
1893,n,o,t,e,s,0.5868064901548097
1894,n,o,v,e,l,0.5616687514024781
1895,n,u,r,s,e,0.0979581572730599
1896,n,y,l,o,n,0.40107490780237975
1897,o,a,s,i,s,0.502056594199716
1898,o,c,c,u,r,0.11111890639196287
1899,o,c,e,a,n,0.024869373542186768
1900,o,f,f,e,r,0.34113909932944597
1901,o,f,t,e,n,0.9101223855393551
1902,o,l,d,e,r,0.761153708928398
1903,o,l,i,v,e,0.6626807248441857
1904,o,m,e,g,a,0.52903925881701
1905,o,n,i,o,n,0.25914515435427254
1906,o,n,s,e,t,0.4795031187688842
1907,o,p,e,n,s,0.7471539281400381
1908,o,p,e,r,a,0.8406855670485914
1909,o,p,t,e,d,0.6025014623006192
1910,o,p,t,i,c,0.09775710027954321
1911,o,r,b,i,t,0.11731728476547554
1912,o,r,d,e,r,0.2690705319011505
1913,o,r,g,a,n,0.4698236406604228
1914,o,t,h,e,r,0.8402279803817525
1915,o,u,g,h,t,0.5484147220819792
1916,o,u,n,c,e,0.4485961236868117
1917,o,u,t,e,r,0.29763610183040934
1918,o,w,n,e,d,0.6453707663077207
1919,o,w,n,e,r,0.04210400497476385
1920,o,x,i,d,e,0.35539221571855806
1921,p,a,c,k,s,0.15853777521831647
1922,p,a,g,e,s,0.6229020005656619
1923,p,a,i,n,s,0.12188478477598463
1924,p,a,i,n,t,0.8834750434548018
1925,p,a,i,r,s,0.022350637132211526
1926,p,a,n,e,l,0.9547239523120784
1927,p,a,n,i,c,0.4718943085682267
1928,p,a,n,t,s,0.07746382269849006
1929,p,a,p,e,r,0.3544493779114225
1930,p,a,r,k,s,0.8927033553571436
1931,p,a,r,t,s,0.008431569152204554
1932,p,a,r,t,y,0.4920475655158102
1933,p,a,s,t,a,0.48668319047734276
1934,p,a,s,t,e,0.6653055462679578
1935,p,a,t,c,h,0.7565641505615933
1936,p,a,t,h,s,0.2887643352378867
1937,p,a,t,i,o,0.04614463282073067
1938,p,a,u,s,e,0.14730649375366478
1939,p,e,a,c,e,0.6426145181517469
1940,p,e,a,c,h,0.02351640663088983
1941,p,e,a,k,s,0.5082299822750452
1942,p,e,a,r,l,0.3073101561529804
1943,p,e,d,a,l,0.5921375384765438
1944,p,e,e,r,s,0.23942455077738078
1945,p,e,n,i,s,0.16973986880239444
1946,p,e,n,n,y,0.723270501389225
1947,p,e,r,k,s,0.6431520245235657
1948,p,e,s,t,s,0.054970739304457505
1949,p,e,t,t,y,0.6379332422822191
1950,p,h,a,s,e,0.9722639825913262
1951,p,h,o,n,e,0.30463593625999696
1952,p,h,o,t,o,0.03268554401175139
1953,p,i,a,n,o,0.7096197317467371
1954,p,i,c,k,s,0.4819784995330362
1955,p,i,e,c,e,0.8153719667646256
